filename,genre,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,chroma_mean,chroma_std,tempo,rms_energy_mean,rms_energy_std,tonnetz_mean,tonnetz_std
blues.00079.au,blues,-3.5590715,31.94751,92.92779,13.095652,-25.118544,12.165662,45.18721,8.105904,-10.871894,8.383872,31.86242,6.5187,-18.057922,8.535204,28.628012,6.941318,-10.234054,7.6848683,14.673487,6.464504,-14.906988,5.4963775,14.751648,5.343689,-15.609781,6.393852,9.549894,6.553794,-14.798732,5.9412494,2.0748363,6.840558,-13.824648,6.1767774,3.5714693,5.767127,-5.9716425,5.8631854,-1.6474384,7.7377763,2443.2389164951205,361.3620375894565,5267.559814453125,644.0596092191854,0.12473545133513932,0.03443721040783032,0.42153448,0.2805928,148.83065084355493,0.2707483,0.043554246,-0.003530958843107003,0.08346423305236798
blues.00028.au,blues,-248.98674,70.45575,139.0672,19.953777,-16.2825,34.153843,57.117985,18.137451,20.192654,12.5826235,10.188038,11.546414,4.543976,11.243721,0.33127892,10.879306,-7.8779507,8.35849,-3.4479153,8.276775,-2.646489,8.910005,-2.8313823,8.167048,-0.9021666,9.771069,-2.4017205,7.4166226,2.567503,7.8919435,-5.8554444,6.8160906,-12.398049,7.473594,-7.310066,6.1257963,-0.9439507,6.974168,-2.6873753,9.312646,1115.541195251936,324.94614980674726,2290.3194840847523,798.9420886424391,0.04802843217879257,0.028583845087897613,0.2760109,0.31440592,104.90269900106424,0.09958247,0.0640708,-0.016287198174678146,0.10699990665379282
blues.00038.au,blues,-192.69382,56.739044,111.18816,27.56909,21.37331,17.26737,26.392143,15.827249,-0.6483752,13.802647,23.48088,13.05793,-25.470797,10.971771,16.924429,11.921765,-16.979984,13.807708,5.79015,9.874645,-25.725246,9.267196,-5.0453525,8.560281,-17.632244,9.009292,-7.9208665,7.599789,-15.150279,9.779815,-12.345927,8.140284,-17.235107,8.47281,-7.7819333,8.196814,-13.04201,8.71113,-17.948874,7.6850114,1513.5200525685516,742.8313017098624,3449.8458059210525,2057.28726714078,0.044378038530379256,0.04489877912957517,0.26589647,0.31154576,115.84372236009052,0.1680856,0.062646054,-0.014041866792177766,0.16508360788459325
blues.00069.au,blues,-121.42954,34.363224,96.12303,20.879114,-19.616804,16.482618,48.020565,11.434186,-38.80819,14.125262,24.758066,10.168196,-32.945824,11.49897,8.104195,10.06319,-17.81152,8.302625,6.113285,8.609018,-19.998335,6.5518837,6.7939243,8.016491,-19.340662,9.341377,-0.10921188,8.141939,-12.248765,7.791221,-4.92023,7.7574725,-10.407991,7.68795,-2.0489688,10.741832,-1.765213,10.239141,-3.9528494,8.785823,2370.9632922676196,486.60006378282503,5004.08640764077,696.192153206146,0.12514096664570434,0.05004558396192482,0.29198295,0.29456645,120.94713237970974,0.11654019,0.031051956,0.01496939687832553,0.09616172104832404
blues.00078.au,blues,-2.5510163,27.117607,101.25788,12.811489,-33.92729,11.951033,41.518402,9.991866,-13.815158,10.247645,31.920723,6.9528613,-21.8686,8.171124,24.458948,6.5473914,-15.881366,6.4064283,15.794475,5.728189,-14.372411,6.6236033,12.507441,6.415306,-13.373969,6.282389,6.1127505,5.644405,-9.06967,5.960534,5.0332956,4.899925,-11.333126,5.9357634,3.1684957,5.511324,-4.5717015,6.8450975,-4.033881,5.937235,2333.7163897098885,299.71664829593004,4942.928444121275,694.0909006284389,0.12386319659442724,0.023590708533337914,0.41425765,0.28805324,121.1291376785463,0.25794896,0.052249998,-0.009575412073717643,0.05497325684531605
blues.00029.au,blues,-233.75082,60.73033,101.178276,29.759796,17.649767,19.37721,23.733778,14.810775,2.0820332,15.089254,25.941927,11.64793,-16.958849,18.422506,15.098034,10.653247,-22.278715,9.919083,4.3951225,11.071766,-23.207405,12.938665,-6.057175,9.040496,-5.068857,8.996857,1.0673922,9.997811,-5.7853675,9.428632,-8.311131,9.17986,-11.389136,9.916581,-6.72795,9.83148,-10.025587,8.5985365,-14.032895,8.824236,1649.2877536970097,844.1165770066829,3761.610587388738,2039.7830928171659,0.05292636174535604,0.0569964788512264,0.280554,0.325054,123.699899038095,0.124669306,0.069402546,-1.4489570101176218e-05,0.137357794136496
blues.00039.au,blues,-301.70715,71.19023,111.53472,24.375229,21.896408,17.374683,16.14818,15.562968,8.19624,16.855888,22.085073,11.763415,-8.614954,16.760614,1.4815574,11.000077,-17.084373,10.639835,-8.345809,10.656774,-17.013063,10.321919,-10.57562,9.448168,-15.689096,8.853007,-12.605565,9.092191,-12.253903,9.54308,-14.553243,12.045948,-10.102509,11.945543,-5.7855344,8.875916,-7.775144,9.422666,-7.1861954,11.727061,1151.3780299215694,717.6547947372468,2312.5276831281444,1980.6383071910088,0.03533878857875387,0.03076238592057611,0.25535825,0.31169152,118.64076685720298,0.08583747,0.05129097,0.017813836995329676,0.2461311142165255
blues.00068.au,blues,-113.19473,39.848755,88.70587,17.779747,-8.925186,15.088199,49.482693,11.827608,-34.573833,11.089028,15.864126,8.274891,-17.744791,8.249305,14.71054,7.6810136,-11.202001,7.097695,15.367768,7.398869,-15.07657,8.2917795,8.747663,7.8730865,-18.63179,5.7331767,5.4699717,8.840856,-9.263918,8.880411,8.01712,8.655128,-9.552175,7.515327,5.8719993,6.6766086,-4.401514,7.47307,3.614706,9.036128,2513.747081320468,419.4104751618392,5247.468269277283,687.598034997615,0.13514619715073528,0.03891602475866829,0.2895239,0.2876053,161.4990234375,0.103048086,0.031367052,0.011519871442046643,0.08623786877963441
blues.00048.au,blues,-106.34815,38.921463,102.64147,16.337152,-20.172258,19.25697,59.375206,11.132086,-9.9672785,11.407001,33.70612,7.7215395,-14.182175,10.855754,23.516735,9.680226,-13.329083,7.878339,16.026072,8.864678,-18.923178,7.872163,7.8317676,8.304168,-7.8003836,7.1171713,4.0504375,7.3347325,-11.348732,6.1036744,2.0717623,6.854511,-5.7422743,5.674427,0.46529797,8.110832,-1.9167938,8.079482,-3.1317527,6.8274665,2148.7498193351744,407.5403731518752,4673.621739248742,905.8536942445713,0.09881232766544118,0.03616616794604211,0.37941048,0.28906304,121.80012929214747,0.12392563,0.030320479,-0.008073705071682273,0.09425574867443447
blues.00019.au,blues,-236.6889,74.70635,138.40428,23.166365,-4.923575,34.172825,47.647713,17.647171,5.152376,21.601053,8.895284,9.574511,0.48285624,9.904786,-3.801668,12.6051855,-14.974891,8.792124,10.432587,10.22606,-0.35396186,11.592767,0.78834546,8.970575,1.7829303,8.832467,4.230211,8.583075,-0.471017,7.9588156,-6.1056542,8.9880905,-5.387077,9.773833,-1.3430607,9.6274805,-3.722793,8.518503,-4.3624997,8.173014,1195.4133983085599,499.72228766743984,2235.2114839819565,1099.3750886750324,0.05887114817143963,0.04241648363749193,0.2573595,0.30988023,124.52276795137912,0.09763429,0.050781094,0.011523049471931533,0.09950889851891691
blues.00009.au,blues,-213.20453,78.31431,115.15454,28.262222,-11.720504,25.864157,39.032555,18.730318,-20.357819,23.071657,13.089926,16.684895,-9.180815,11.249238,9.023639,8.2433195,-14.101023,10.496001,4.283337,9.617187,-6.0441957,9.212237,3.786368,10.222246,0.22368738,8.740899,-5.114481,9.242065,-0.41453698,10.200085,-1.1848985,7.702675,-1.9183391,7.647867,-2.2957964,9.120193,2.89123,8.777185,-4.234533,9.566596,1817.5295464146707,546.1286759179139,3944.584480970637,1169.2472363386128,0.0792153184258901,0.03710199195397739,0.27401426,0.30385286,117.3355630197328,0.08132098,0.06593492,0.018664192523327468,0.12719855953051717
blues.00058.au,blues,-95.45586,56.730705,105.22937,24.767412,-26.962673,19.399773,60.836983,10.807546,-4.847295,12.35181,21.54521,12.959323,-13.523774,10.89971,12.135236,10.16805,-20.232872,9.508672,12.151344,9.26716,-5.229753,8.556035,10.264026,7.878365,-9.45371,8.147224,3.8617477,8.203078,-10.19307,7.700232,3.5858996,7.2842464,-3.0982797,6.9531717,0.20068105,7.616842,0.8410299,8.135456,-3.420522,7.7942452,2068.3276532886216,532.5324782660142,4231.51607926785,1063.8712928617733,0.10437162889415634,0.04393353270571209,0.35666835,0.29598475,107.01935286861455,0.16195586,0.06921854,-0.015225532644339589,0.06431180280972917
blues.00088.au,blues,-194.27951,56.890594,151.85118,23.826723,-1.1928877,14.316364,39.1946,11.312931,16.582485,13.454127,18.252386,9.83804,-1.399161,10.950772,14.877712,7.2468452,-11.616781,8.9225,2.4488766,9.489912,-5.0791736,8.603723,3.9416006,8.27633,-0.9037845,7.947404,0.6356109,6.2452593,-8.353415,7.4249706,-7.5132484,5.9561467,-8.047445,6.6445656,-5.4091463,6.2378373,-2.5346594,6.51814,0.12955067,7.8021445,1006.8779768813263,369.2515635306356,2075.0707856641834,1007.6709715616672,0.03206556574109907,0.013217909193726623,0.37787396,0.30458406,129.1213068576562,0.14201057,0.058977254,-0.0022026467363575426,0.08881564894817663
blues.00098.au,blues,-90.70722,50.887463,100.10758,17.2894,-23.924427,21.233433,52.588303,10.972282,-20.928015,10.46751,31.502182,7.8347507,-11.213113,10.637999,20.094328,8.808733,-10.915236,7.052038,17.563923,7.1067176,-14.097336,8.294134,12.994508,7.7169037,-11.420426,7.801315,2.911845,7.9985294,-12.017497,5.9734445,4.8276467,6.6780305,-11.165411,6.0113654,1.1622108,6.7389235,-3.9213326,7.752427,3.2532022,6.665735,2310.1410834053427,437.55192505019284,4829.08746583543,786.6746121574206,0.12842590520994582,0.04932760182122961,0.4431951,0.27983886,124.00877394543343,0.12533903,0.041297097,0.03722520170279962,0.07042381544554897
blues.00089.au,blues,-346.88687,73.27458,139.24796,32.472202,24.084862,30.227383,22.264013,17.640715,18.64784,15.183269,11.657903,16.558495,9.017679,12.7827425,6.977827,8.978187,-2.0233011,10.221085,5.420398,8.536065,1.6508169,10.436589,-2.3530061,8.286212,3.193639,7.62292,0.7052996,8.57103,-3.092132,7.3875184,-2.1101785,6.2611375,-2.2120807,6.990303,-4.5766625,6.825016,-4.726689,6.9771886,0.059275318,6.505363,798.5684450379567,445.7523964047007,1455.816196878628,1035.2206174365929,0.025639678671633127,0.020118611046150658,0.34869307,0.3203225,103.46404986867744,0.052771624,0.042149816,0.04526482465464511,0.14198638806102032
blues.00099.au,blues,-177.19162,98.494095,136.2142,23.372309,-26.910713,40.330902,36.372784,15.483191,-18.759428,15.718419,20.905872,10.391338,-1.7765751,10.530781,3.0159326,11.236854,-5.59941,8.41476,5.6345954,8.7335005,-8.114803,8.746944,5.645384,8.932865,-10.786549,7.8802805,-2.4161382,7.080758,-6.942407,7.5825663,-2.508999,8.88977,-5.207821,7.139774,-3.4113264,8.026929,-3.249949,9.000806,-2.684024,9.615158,1538.9317922233738,474.55032508109383,3175.4391318873354,1018.3339471000355,0.07479924535603716,0.04088683757691164,0.37024572,0.29183662,102.92218343261985,0.10503796,0.07313375,0.04390853082926121,0.10900464910409975
blues.00082.au,blues,-29.400257,37.50991,108.69148,15.953454,-25.589895,16.37677,38.440144,12.440252,-18.353867,14.275131,21.7857,9.867496,-25.172714,9.999336,22.406965,7.927822,-17.606058,9.162543,14.675623,9.432766,-12.086358,7.841355,5.462191,8.008778,-7.7060304,8.015225,7.410018,8.182774,-11.327915,8.094126,7.2359223,8.256315,-9.470523,9.053333,1.9366981,8.379172,-6.331344,7.5661855,-1.301733,7.869918,2141.3320152712345,356.96184939464314,4627.63035068571,986.1523116868941,0.10515129160216719,0.02537447029121749,0.3388864,0.29430732,123.55427119924386,0.25125322,0.061178267,0.005632644793097024,0.07626723198192935
blues.00020.au,blues,-230.42657,54.645504,127.100525,19.935543,7.1453543,24.487257,39.784317,13.249691,1.9449425,10.760223,17.40534,10.012037,-5.639429,8.914257,8.25213,8.327551,-18.104385,7.7455463,13.842513,8.527892,-3.760913,8.461935,2.5718594,8.635147,-4.3208055,7.9143233,6.8123913,7.8676,-6.159839,7.7892566,-6.2154546,7.0458207,-4.5115924,7.26744,-1.8506044,8.523207,-0.53948647,9.7045555,1.5043969,8.595275,1389.9522837601057,320.81513964141226,3005.7401580338137,972.856996829294,0.05256015080785604,0.02481177495607362,0.30279943,0.30718228,137.63415799848767,0.07535405,0.04988359,0.01370213806660732,0.09102352392386948
blues.00071.au,blues,-89.391495,26.365196,93.78778,13.877611,-14.57109,11.565832,54.391533,9.965017,-33.51502,8.034672,19.421158,6.4575763,-19.763674,6.8561482,13.022463,6.7869925,-13.869494,7.241164,14.611718,7.178809,-14.970264,7.7590847,10.589299,5.9476805,-18.023413,5.8660297,6.658279,7.423386,-10.205867,7.3675923,6.529359,6.306222,-10.848846,6.0370913,3.3216321,6.4182057,-6.1875305,6.520218,2.9994206,6.343981,2429.3359591758503,312.56346258554225,5065.152705047891,481.85747263527605,0.13468663832720587,0.03778011820899467,0.30524948,0.28297463,143.11024574303406,0.12049466,0.018094737,0.007246494693687643,0.08880810370356727
blues.00045.au,blues,-163.24313,25.894104,89.78488,14.411772,12.977459,11.619854,80.69249,6.583356,3.666775,5.7342224,39.74513,6.231464,-5.4003787,6.629444,26.49867,5.619318,-13.163736,6.1616793,2.7070134,5.993094,-20.552906,6.2388144,6.0071893,6.1441875,-2.9081326,7.0898404,-0.43483514,5.65596,-17.545372,6.2337303,4.154168,5.653897,-5.9900985,6.005536,-7.8620358,5.65389,-8.565295,5.641363,1.8571713,6.544448,1739.0461604116053,380.77886545287845,4551.180812965606,905.7070860611025,0.048051863631965945,0.016320103242275348,0.4297208,0.30002385,129.19921875,0.14830446,0.026622588,-0.010341447544638371,0.07222470655249705
blues.00014.au,blues,-305.69858,90.5473,113.041626,26.103662,12.114901,38.257935,45.039444,14.991419,17.73924,15.779799,14.59463,12.438758,4.1571283,12.554844,0.24009794,12.913715,-7.013088,9.8775425,13.649843,8.767174,8.923058,9.4865055,1.3016899,7.920795,5.9521284,8.022303,8.542282,8.720549,1.1171257,11.709361,0.5882187,8.224779,0.060077444,9.831122,-3.706519,8.102942,-1.001884,9.452686,-1.8044139,10.656262,1172.2763008557504,383.77702373407834,2345.777482071159,936.497139040366,0.045045834945820436,0.03950987106446065,0.32904088,0.32870594,142.32270350212198,0.06693625,0.05204608,-0.01184846909760826,0.08960193043691947
blues.00004.au,blues,-160.29185,72.09816,126.19577,29.218794,-35.6025,18.267778,22.151169,13.916656,-32.48764,18.342604,10.862022,11.6102,-23.357162,9.659235,0.50052315,11.169667,-11.80477,11.401259,1.2038774,9.989755,-13.085074,8.961199,-2.8098488,9.300109,-6.935621,9.46644,-7.5592937,8.422141,-9.172152,8.704552,-4.5104084,9.274307,-5.4537363,8.679181,-0.92446774,7.3196697,-4.408076,7.9327493,-11.701834,7.4306874,1835.507008401494,585.9472988521989,3581.003346162684,1253.8472082559008,0.1015001421004257,0.044198516021300496,0.30859816,0.29639572,135.40152042681683,0.0915404,0.04801099,-0.020909592793791204,0.10049086442764157
blues.00055.au,blues,-98.69757,57.74339,104.80118,18.436836,-35.10867,18.689377,60.695045,16.873322,-2.8393273,12.452478,22.231003,11.219764,-7.8374567,10.403761,19.030722,10.220307,-11.578803,7.167099,17.021759,10.253882,-5.3873515,7.6049805,12.199111,8.244773,-9.960819,7.6273026,0.35878783,7.4434967,-4.2613454,6.5871425,6.137923,6.65705,-4.83024,7.547618,1.4995236,6.596515,-1.4942471,8.363634,3.5056384,6.352401,2032.1200141615245,437.1072701908734,4023.509003724845,879.0448638646468,0.11316673822078173,0.05027458263338556,0.4328375,0.29615262,132.71498696431482,0.15775262,0.06557126,0.010718848841537834,0.046060895142316156
blues.00061.au,blues,-82.485886,32.275726,94.17034,14.43215,-27.139208,12.876875,75.66252,7.440472,-27.529984,8.232283,35.589035,6.5060573,-20.298964,7.0223374,25.12132,7.393479,-15.379854,6.909714,11.346788,7.514196,-13.402289,7.407375,8.153384,7.07759,-8.504351,8.042338,8.285465,8.527643,-10.359801,8.486935,-3.460236,7.0808654,-5.226153,5.746103,-2.5910985,6.1804204,-8.365252,8.523694,-6.978115,5.990988,2503.952796432079,403.7717102052377,5077.135965920085,630.3619881738924,0.16758439858262383,0.05048480330342755,0.45192987,0.27519917,130.21500208138139,0.14170721,0.024906576,0.008613901973934036,0.0546145191730748
blues.00030.au,blues,-206.96808,44.998665,117.792984,27.640547,23.23588,16.772326,28.297827,16.167501,-1.1239153,13.96435,18.862036,12.688659,-21.949682,14.560503,17.849985,11.72113,-25.585644,14.150613,2.1299253,10.150413,-17.794416,8.543368,-8.015903,7.771043,-17.607277,8.536092,-8.139437,9.254873,-8.648128,10.739602,-15.528326,9.264425,-15.317337,8.839042,-9.66383,9.863529,-10.0986805,7.4347506,-17.833735,9.539692,1378.9657764881297,742.5598956925824,3015.0567683642125,2139.362055292999,0.03937580120452786,0.030759514337925453,0.2631294,0.3072076,129.18167009695412,0.17003015,0.056516208,0.03491736715089649,0.16522755468835915
blues.00092.au,blues,-332.30798,85.37591,128.08076,31.0805,28.825216,34.439568,41.83606,17.433765,31.234665,15.133577,23.35822,12.641896,5.7872233,13.675535,8.996202,12.189833,-3.8611279,13.559095,3.739,9.787618,-0.86905843,9.528159,-0.43693066,9.091467,1.4746556,9.604796,-1.5670476,8.304517,-0.8314689,7.593842,2.168971,7.7734056,-3.891913,8.523644,-4.1972795,6.5729556,-5.932183,6.735411,-3.447435,5.6889586,918.3602069536573,723.3183974582851,1601.531982421875,1512.6972956557938,0.03231802075270898,0.040018074399715234,0.39106512,0.31693742,110.72313998814123,0.06304374,0.039157264,-0.0191753963588867,0.18433034167755885
blues.00010.au,blues,-173.71587,90.2122,137.14024,32.895638,-23.767647,32.049587,26.99174,22.26209,-16.687662,17.024559,4.2143745,12.638329,-12.582618,12.267991,5.85456,9.082866,-2.884673,10.4207115,-1.1866813,8.099662,-1.9771539,7.44855,1.8001548,7.6134143,-3.0044112,9.680582,-1.8699358,6.3364367,-0.7962682,7.0526485,-3.0132642,7.935829,-0.43592528,7.554105,-2.00181,7.457623,-0.7466384,6.8708715,-5.0012374,6.8177133,1410.675357056211,453.11712875660953,2767.5082652561437,1194.0923722471903,0.06298072271671827,0.021005301234394137,0.30396512,0.30775395,141.50607309178167,0.14286481,0.09589651,0.013712398371338223,0.10983913947361357
blues.00041.au,blues,-107.18975,37.677284,88.47058,19.470879,-4.1777873,18.012087,55.48549,11.380266,-8.01038,10.343913,38.416542,8.398808,-6.402575,9.457869,28.576523,9.260255,-19.820787,7.4055104,13.252739,11.172143,-19.239794,8.289798,12.076225,7.239753,-4.583088,7.5390935,3.789716,6.886679,-16.9937,6.371404,11.62496,6.272177,-7.362244,6.5991173,-3.657815,8.045523,-7.1791234,7.5075345,1.9747294,6.813668,2390.7715766040606,553.7759667647166,5403.758990875339,976.8830958780043,0.10228887504837461,0.03994803263481814,0.38709417,0.29230303,126.6706626112616,0.12912002,0.029550284,0.0011016665516875607,0.08695576211278713
blues.00086.au,blues,-212.8154,85.14984,139.06923,39.454334,9.454342,27.067417,35.44627,16.067995,12.709544,17.628067,20.417665,13.639941,-5.5739527,13.428531,10.893662,10.102541,-8.731713,11.857323,8.055455,8.717925,0.16379716,9.7588625,2.6417468,8.690609,-1.0257348,8.730165,-1.4032179,8.519436,-4.7048326,8.543105,1.1418109,10.014979,-9.476274,9.010767,-2.190912,7.400364,-4.0981097,7.2285495,-3.3432798,6.7631664,1245.5817719137374,844.8584665570633,2517.6097763581174,1879.8946696917412,0.04882661329334365,0.05224029382131732,0.36590296,0.31055218,123.046875,0.12492373,0.060568705,0.018124771650237723,0.10873606714778146
blues.00075.au,blues,-86.33548,82.7458,92.7005,27.925388,-15.399187,22.380814,54.05201,15.440881,0.8667874,14.643135,31.560293,11.38976,-14.622711,9.690005,23.325447,7.002337,-14.978637,8.602311,15.339354,8.679087,-7.0493617,9.119103,12.182225,7.868888,-6.110912,9.615434,7.021336,6.8952217,-5.8126974,6.9384685,7.440921,8.238558,-6.0741916,6.850536,3.3776991,6.433537,-4.2786126,7.3125978,1.2500929,6.6509624,2225.176865828166,680.1128749243273,4703.588224712171,1362.2821307432253,0.10858664497871517,0.05666198042229122,0.46645755,0.28547674,114.58453439572413,0.19203044,0.08954655,0.016256791016289213,0.05117795999344829
blues.00024.au,blues,-274.31186,76.93624,130.41371,22.375294,-6.3927994,36.63964,70.405014,17.646696,13.269141,15.1845045,9.461284,12.469622,7.7256403,11.023465,-1.2474906,12.256719,-0.5775883,9.70369,-2.3025882,8.300184,3.783147,8.762743,0.08482318,8.577574,-0.93943596,11.257425,2.2965147,7.948856,4.2883782,8.345617,-1.6618618,6.9223866,-10.444595,7.0067477,-6.7975335,6.278752,-1.066052,6.6526837,-1.5959947,9.138179,1120.3909802285907,420.0105191253378,2325.127606938129,1067.2899656487189,0.047297899937113,0.03285126675852585,0.26310804,0.31619623,103.11553032064926,0.08696161,0.05012074,-0.022555651570784537,0.10836295596868292
blues.00034.au,blues,-217.23868,59.990208,105.792366,23.115158,15.617069,18.933636,25.256382,14.815605,-1.4402745,14.700709,30.18982,10.843642,-17.71522,14.958717,17.318172,11.252166,-27.209528,10.59742,4.339167,13.319506,-20.059492,10.741461,-10.695944,8.423242,-14.220667,10.2477865,-5.1562176,9.113313,-3.4732654,10.062026,-6.189413,8.158462,-15.326929,10.775943,-6.845921,9.668399,-9.82767,9.530916,-13.943093,9.638111,1536.731077893079,584.084287628477,3600.91989239672,1927.3072014806512,0.04570040392801858,0.026297618383381533,0.2621187,0.31472528,132.40209453817502,0.13591798,0.05681256,0.010451953442791349,0.16053932420585879
